,losses,accs,losses_test,accs_test,times,epoch,round
0,3.9770491123199463,0.0860000029206276,0.7786544799804688,0.2374,3.0467705726623535,0,0
1,2.503469467163086,0.08500000089406967,0.7786544799804688,0.2374,1.031938076019287,0,0
2,2.35787296295166,0.09200000762939453,0.7786544799804688,0.2374,0.9979074001312256,0,0
3,3.0630900859832764,0.11600000411272049,0.7786544799804688,0.2374,0.9773480892181396,0,0
4,2.397406816482544,0.11800000816583633,0.7786544799804688,0.2374,0.9891529083251953,0,0
5,1.6940866708755493,0.08900000154972076,0.7786544799804688,0.2374,0.9704084396362305,0,0
6,2.017025947570801,0.1300000101327896,0.7786544799804688,0.2374,0.9842014312744141,0,0
7,2.247659683227539,0.10300000756978989,0.7786544799804688,0.2374,1.0249323844909668,0,0
8,1.7285587787628174,0.14100000262260437,0.7786544799804688,0.2374,0.9909005165100098,0,0
9,1.5520927906036377,0.164000004529953,0.7786544799804688,0.2374,0.9929029941558838,0,0
10,1.6831482648849487,0.15600000321865082,0.7786544799804688,0.2374,0.9808914661407471,0,0
11,1.6700421571731567,0.15000000596046448,0.7786544799804688,0.2374,0.9731786251068115,0,0
12,1.4690359830856323,0.14500001072883606,0.7786544799804688,0.2374,0.9772000312805176,0,0
13,1.4870705604553223,0.13900001347064972,0.7786544799804688,0.2374,0.981203556060791,0,0
14,1.5157595872879028,0.14800000190734863,0.7786544799804688,0.2374,1.026517629623413,0,0
15,1.3427067995071411,0.1469999998807907,0.7786544799804688,0.2374,0.9939038753509521,0,0
16,1.2466686964035034,0.16900001466274261,0.7786544799804688,0.2374,0.988898754119873,0,0
17,1.2523058652877808,0.17500001192092896,0.7786544799804688,0.2374,0.985896110534668,0,0
18,1.1907998323440552,0.17600001394748688,0.7786544799804688,0.2374,1.0005519390106201,0,0
19,1.1475257873535156,0.16100001335144043,0.7786544799804688,0.2374,0.9981858730316162,0,0
20,1.2005990743637085,0.15400001406669617,0.7786544799804688,0.2374,0.9787235260009766,0,0
21,1.1634892225265503,0.1900000125169754,0.7786544799804688,0.2374,1.0425074100494385,0,0
22,1.0695284605026245,0.17800000309944153,0.7786544799804688,0.2374,0.9728848934173584,0,0
23,1.0942176580429077,0.18700000643730164,0.7786544799804688,0.2374,0.9828929901123047,0,0
24,1.1199778318405151,0.2150000035762787,0.7786544799804688,0.2374,0.982893705368042,0,0
25,1.0148552656173706,0.19500000774860382,0.7786544799804688,0.2374,0.978888988494873,0,0
26,0.9991098642349243,0.1990000158548355,0.7786544799804688,0.2374,1.003241777420044,0,0
27,1.0082120895385742,0.20400001108646393,0.7786544799804688,0.2374,0.9827909469604492,0,0
28,0.9997722506523132,0.1850000023841858,0.7786544799804688,0.2374,1.0217304229736328,0,0
29,0.9362789392471313,0.19300000369548798,0.7786544799804688,0.2374,0.9822473526000977,0,0
30,0.9143955707550049,0.20500001311302185,0.7786544799804688,0.2374,0.9848954677581787,0,0
31,0.9623385071754456,0.1980000138282776,0.7786544799804688,0.2374,0.9828939437866211,0,0
32,0.9392485618591309,0.21400001645088196,0.7786544799804688,0.2374,0.9808909893035889,0,0
33,0.8756675124168396,0.20500001311302185,0.7786544799804688,0.2374,0.9929027557373047,0,0
34,0.8996071219444275,0.22100001573562622,0.7786544799804688,0.2374,0.9758870601654053,0,0
35,0.8748514652252197,0.22500000894069672,0.7786544799804688,0.2374,1.0389974117279053,0,0
36,0.8690199255943298,0.21700000762939453,0.7786544799804688,0.2374,0.9746477603912354,0,0
37,0.8571597337722778,0.2150000035762787,0.7786544799804688,0.2374,0.9812965393066406,0,0
38,0.8485506176948547,0.21400001645088196,0.7786544799804688,0.2374,0.9899766445159912,0,0
39,0.8709592223167419,0.24400001764297485,0.7786544799804688,0.2374,1.0009105205535889,0,0
40,0.8394527435302734,0.24000000953674316,0.7786544799804688,0.2374,1.0179250240325928,0,0
41,0.8035335540771484,0.23800000548362732,0.7786544799804688,0.2374,0.9979069232940674,0,0
42,0.8500313758850098,0.22700001299381256,0.7786544799804688,0.2374,1.041947364807129,0,0
43,0.8195289373397827,0.21000000834465027,0.7786544799804688,0.2374,0.9834661483764648,0,0
44,0.8084173202514648,0.23100000619888306,0.7786544799804688,0.2374,0.9852862358093262,0,0
45,0.7879258990287781,0.23000000417232513,0.7786544799804688,0.2374,0.9834539890289307,0,0
46,0.804533064365387,0.2290000170469284,0.7786544799804688,0.2374,1.0163562297821045,0,0
47,0.7932044863700867,0.23400001227855682,0.7786544799804688,0.2374,0.9959049224853516,0,0
48,0.7863379120826721,0.2410000115633011,0.7786544799804688,0.2374,0.9909014701843262,0,0
49,0.7849630117416382,0.2200000137090683,0.7786544799804688,0.2374,1.023930549621582,0,0
50,0.7663159966468811,0.23800000548362732,0.6660932006835938,0.2879,5.124932765960693,1,0
51,0.7717933058738708,0.23600001633167267,0.6660932006835938,0.2879,0.9788899421691895,1,0
52,0.729987621307373,0.25200000405311584,0.6660932006835938,0.2879,0.9979071617126465,1,0
53,0.7470980286598206,0.26200002431869507,0.6660932006835938,0.2879,1.0139222145080566,1,0
54,0.7530879974365234,0.23000000417232513,0.6660932006835938,0.2879,0.9748859405517578,1,0
55,0.7385979294776917,0.24400001764297485,0.6660932006835938,0.2879,0.9899981021881104,1,0
56,0.7305489182472229,0.24900001287460327,0.6660932006835938,0.2879,0.9991955757141113,1,0
57,0.7383168935775757,0.2580000162124634,0.6660932006835938,0.2879,0.9785475730895996,1,0
58,0.7273780703544617,0.24500000476837158,0.6660932006835938,0.2879,1.0008766651153564,1,0
59,0.7245705127716064,0.2630000114440918,0.6660932006835938,0.2879,0.9768884181976318,1,0
60,0.715588390827179,0.2760000228881836,0.6660932006835938,0.2879,1.0699725151062012,1,0
61,0.7233394384384155,0.2510000169277191,0.6660932006835938,0.2879,0.993903636932373,1,0
62,0.7024509906768799,0.2900000214576721,0.6660932006835938,0.2879,0.9904055595397949,1,0
63,0.7383549809455872,0.2410000115633011,0.6660932006835938,0.2879,0.9882829189300537,1,0
64,0.7179985642433167,0.2720000147819519,0.6660932006835938,0.2879,0.997105598449707,1,0
65,0.7113574147224426,0.2670000195503235,0.6660932006835938,0.2879,0.998344898223877,1,0
66,0.7203116416931152,0.26900002360343933,0.6660932006835938,0.2879,1.022336483001709,1,0
67,0.693877100944519,0.27900001406669617,0.6660932006835938,0.2879,0.9989080429077148,1,0
68,0.706996500492096,0.2639999985694885,0.6660932006835938,0.2879,0.9818925857543945,1,0
69,0.7046380043029785,0.2770000100135803,0.6660932006835938,0.2879,0.9798910617828369,1,0
70,0.6957651376724243,0.27800002694129944,0.6660932006835938,0.2879,1.0139214992523193,1,0
71,0.6942431330680847,0.2930000126361847,0.6660932006835938,0.2879,1.0034184455871582,1,0
72,0.6837649345397949,0.2770000100135803,0.6660932006835938,0.2879,0.9833648204803467,1,0
73,0.6893907785415649,0.27800002694129944,0.6660932006835938,0.2879,1.030440330505371,1,0
74,0.6994445323944092,0.28200000524520874,0.6660932006835938,0.2879,0.9823005199432373,1,0
75,0.6980010867118835,0.26100000739097595,0.6660932006835938,0.2879,0.9848954677581787,1,0
76,0.6915557384490967,0.2630000114440918,0.6660932006835938,0.2879,0.9814121723175049,1,0
77,0.6901491284370422,0.25200000405311584,0.6660932006835938,0.2879,0.9868967533111572,1,0
78,0.7037699222564697,0.2639999985694885,0.6660932006835938,0.2879,1.0139219760894775,1,0
79,0.6901370882987976,0.25699999928474426,0.6660932006835938,0.2879,0.9998500347137451,1,0
80,0.6867808699607849,0.2850000262260437,0.6660932006835938,0.2879,1.0356571674346924,1,0
81,0.6913123726844788,0.24700000882148743,0.6660932006835938,0.2879,0.9981534481048584,1,0
82,0.6901364326477051,0.24900001287460327,0.6660932006835938,0.2879,0.9816758632659912,1,0
83,0.6948557496070862,0.26100000739097595,0.6660932006835938,0.2879,0.9865853786468506,1,0
84,0.6826026439666748,0.27000001072883606,0.6660932006835938,0.2879,0.9851047992706299,1,0
85,0.661401629447937,0.27800002694129944,0.6660932006835938,0.2879,0.9919009208679199,1,0
86,0.6777228116989136,0.28600001335144043,0.6660932006835938,0.2879,0.9938328266143799,1,0
87,0.6671184301376343,0.2880000174045563,0.6660932006835938,0.2879,1.03487229347229,1,0
88,0.6775627136230469,0.27400001883506775,0.6660932006835938,0.2879,0.9919023513793945,1,0
89,0.6685695648193359,0.29600000381469727,0.6660932006835938,0.2879,0.9908008575439453,1,0
90,0.6589261889457703,0.2970000207424164,0.6660932006835938,0.2879,0.9830827713012695,1,0
91,0.6680203676223755,0.30100002884864807,0.6660932006835938,0.2879,0.9866273403167725,1,0
92,0.6709706783294678,0.289000004529953,0.6660932006835938,0.2879,0.9888997077941895,1,0
93,0.6779777407646179,0.2880000174045563,0.6660932006835938,0.2879,0.9788892269134521,1,0
94,0.6461567282676697,0.2850000262260437,0.6660932006835938,0.2879,1.0392177104949951,1,0
95,0.6443118453025818,0.3020000159740448,0.6660932006835938,0.2879,0.9871993064880371,1,0
96,0.6702187061309814,0.26100000739097595,0.6660932006835938,0.2879,1.0202205181121826,1,0
97,0.663952648639679,0.28300002217292786,0.6660932006835938,0.2879,1.04005765914917,1,0
98,0.6435277462005615,0.28200000524520874,0.6660932006835938,0.2879,0.9929025173187256,1,0
99,0.6484888195991516,0.2850000262260437,0.6660932006835938,0.2879,0.9738855361938477,1,0
100,0.6385502219200134,0.3110000193119049,0.6189821228027343,0.3052,5.143275260925293,2,0
101,0.6605312824249268,0.2630000114440918,0.6189821228027343,0.3052,0.9723899364471436,2,0
102,0.6336168050765991,0.30900001525878906,0.6189821228027343,0.3052,0.9884226322174072,2,0
103,0.6275051236152649,0.3110000193119049,0.6189821228027343,0.3052,0.9818987846374512,2,0
104,0.6451143026351929,0.2990000247955322,0.6189821228027343,0.3052,0.9754102230072021,2,0
105,0.6429818272590637,0.2930000126361847,0.6189821228027343,0.3052,1.0339407920837402,2,0
106,0.6330692768096924,0.2880000174045563,0.6189821228027343,0.3052,0.9888982772827148,2,0
107,0.6305065751075745,0.3020000159740448,0.6189821228027343,0.3052,0.9740197658538818,2,0
108,0.6315624117851257,0.2880000174045563,0.6189821228027343,0.3052,0.9848954677581787,2,0
109,0.6192716360092163,0.31200000643730164,0.6189821228027343,0.3052,0.9809153079986572,2,0
