,losses,accs,noncvx_losses,losses_test,accs_test,noncvx_losses_test,times,epoch,round,nonzero_perc
52,0.08190704137086868,0.9970000386238098,0.43790093064308167,0.3557771881103516,0.5364,0.452853955078125,1.115013599395752,1,0,80.0
53,0.08524631708860397,0.9940000176429749,0.4403891861438751,0.3557771881103516,0.5364,0.452853955078125,1.2487709522247314,1,0,80.0
54,0.08735164254903793,0.9940000176429749,0.437705397605896,0.3557771881103516,0.5364,0.452853955078125,1.1744747161865234,1,0,80.0
55,0.08375953137874603,0.9940000176429749,0.43990597128868103,0.3557771881103516,0.5364,0.452853955078125,1.1520471572875977,1,0,80.0
56,0.08251425623893738,0.9930000305175781,0.4404943287372589,0.3557771881103516,0.5364,0.452853955078125,1.2571430206298828,1,0,80.0
57,0.08464788645505905,0.9940000176429749,0.4359860122203827,0.3557771881103516,0.5364,0.452853955078125,1.1009671688079834,1,0,80.0
58,0.08422768861055374,0.9930000305175781,0.4394589066505432,0.3557771881103516,0.5364,0.452853955078125,1.3125591278076172,1,0,80.0
59,0.08355866372585297,0.9950000643730164,0.4419524371623993,0.3557771881103516,0.5364,0.452853955078125,1.1690256595611572,1,0,80.0
60,0.08450973033905029,0.9930000305175781,0.43835824728012085,0.3557771881103516,0.5364,0.452853955078125,1.134537935256958,1,0,80.0
61,0.08093087375164032,0.9960000514984131,0.4385632872581482,0.3557771881103516,0.5364,0.452853955078125,1.2210502624511719,1,0,80.0
62,0.08238767087459564,0.9950000643730164,0.43473678827285767,0.3557771881103516,0.5364,0.452853955078125,1.1026523113250732,1,0,80.0
63,0.08316156268119812,0.9980000257492065,0.43870705366134644,0.3557771881103516,0.5364,0.452853955078125,1.2582011222839355,1,0,80.0
64,0.08286387473344803,0.9930000305175781,0.4381718337535858,0.3557771881103516,0.5364,0.452853955078125,1.2481348514556885,1,0,80.0
65,0.07959305495023727,0.9970000386238098,0.43774503469467163,0.3557771881103516,0.5364,0.452853955078125,1.1350328922271729,1,0,80.0
66,0.0808577612042427,0.9950000643730164,0.4389532506465912,0.3557771881103516,0.5364,0.452853955078125,1.2461316585540771,1,0,80.0
67,0.07874138653278351,0.9960000514984131,0.44010722637176514,0.3557771881103516,0.5364,0.452853955078125,1.0804908275604248,1,0,80.0
68,0.08057159930467606,0.9960000514984131,0.438994437456131,0.3557771881103516,0.5364,0.452853955078125,1.3364002704620361,1,0,80.0
69,0.08298985660076141,0.9970000386238098,0.43732357025146484,0.3557771881103516,0.5364,0.452853955078125,1.1910109519958496,1,0,80.0
70,0.08731667697429657,0.9900000691413879,0.44187644124031067,0.3557771881103516,0.5364,0.452853955078125,1.099801778793335,1,0,80.0
71,0.0801779180765152,0.9940000176429749,0.4364234507083893,0.3557771881103516,0.5364,0.452853955078125,1.2301263809204102,1,0,80.0
72,0.08058303594589233,0.9950000643730164,0.43748539686203003,0.3557771881103516,0.5364,0.452853955078125,1.109008550643921,1,0,80.0
73,0.08287188410758972,0.9940000176429749,0.43611636757850647,0.3557771881103516,0.5364,0.452853955078125,1.2601454257965088,1,0,80.0
74,0.08360857516527176,0.9940000176429749,0.4417681396007538,0.3557771881103516,0.5364,0.452853955078125,1.1966159343719482,1,0,80.0
75,0.08661340177059174,0.9970000386238098,0.4363255202770233,0.3557771881103516,0.5364,0.452853955078125,1.1670753955841064,1,0,80.0
76,0.0806543156504631,0.9960000514984131,0.43669015169143677,0.3557771881103516,0.5364,0.452853955078125,1.2621874809265137,1,0,80.0
77,0.08347945660352707,0.9950000643730164,0.4421826899051666,0.3557771881103516,0.5364,0.452853955078125,1.1160149574279785,1,0,80.0
78,0.08382032811641693,0.9920000433921814,0.4426879584789276,0.3557771881103516,0.5364,0.452853955078125,1.220108985900879,1,0,80.0
79,0.08544588834047318,0.9930000305175781,0.4361572563648224,0.3557771881103516,0.5364,0.452853955078125,1.1265394687652588,1,0,80.0
80,0.08406006544828415,0.9940000176429749,0.4372866749763489,0.3557771881103516,0.5364,0.452853955078125,1.2139766216278076,1,0,80.0
81,0.08744973689317703,0.9910000562667847,0.4368257224559784,0.3557771881103516,0.5364,0.452853955078125,1.2307627201080322,1,0,80.0
82,0.08077429234981537,0.9950000643730164,0.43571293354034424,0.3557771881103516,0.5364,0.452853955078125,1.098998785018921,1,0,80.0
83,0.08216386288404465,0.9970000386238098,0.439404159784317,0.3557771881103516,0.5364,0.452853955078125,1.2391271591186523,1,0,80.0
84,0.08233672380447388,0.9940000176429749,0.43818747997283936,0.3557771881103516,0.5364,0.452853955078125,1.0999999046325684,1,0,80.0
85,0.08388436585664749,0.9910000562667847,0.4385492205619812,0.3557771881103516,0.5364,0.452853955078125,1.2301180362701416,1,0,80.0
86,0.08308698982000351,0.9890000224113464,0.4383363723754883,0.3557771881103516,0.5364,0.452853955078125,1.222764015197754,1,0,80.0
87,0.08270842581987381,0.999000072479248,0.43761032819747925,0.3557771881103516,0.5364,0.452853955078125,1.1217920780181885,1,0,80.0
88,0.08623012155294418,0.9930000305175781,0.4376019835472107,0.3557771881103516,0.5364,0.452853955078125,1.2370126247406006,1,0,80.0
89,0.08082973957061768,0.9970000386238098,0.436149537563324,0.3557771881103516,0.5364,0.452853955078125,1.0969970226287842,1,0,80.0
90,0.08570687472820282,0.9940000176429749,0.4370950162410736,0.3557771881103516,0.5364,0.452853955078125,1.2511382102966309,1,0,80.0
91,0.08187912404537201,0.9970000386238098,0.42838239669799805,0.3557771881103516,0.5364,0.452853955078125,1.167060136795044,1,0,80.0
92,0.0831385999917984,0.9980000257492065,0.43896105885505676,0.3557771881103516,0.5364,0.452853955078125,1.130894422531128,1,0,80.0
93,0.08182614296674728,0.9900000691413879,0.43735191226005554,0.3557771881103516,0.5364,0.452853955078125,1.3070213794708252,1,0,80.0
94,0.0831398144364357,0.9950000643730164,0.43995434045791626,0.3557771881103516,0.5364,0.452853955078125,1.0890848636627197,1,0,80.0
95,0.08524124324321747,0.9950000643730164,0.4422000050544739,0.3557771881103516,0.5364,0.452853955078125,1.2726633548736572,1,0,80.0
96,0.08553847670555115,0.9960000514984131,0.44344064593315125,0.3557771881103516,0.5364,0.452853955078125,1.1655969619750977,1,0,80.0
97,0.08276478946208954,0.9970000386238098,0.4366649091243744,0.3557771881103516,0.5364,0.452853955078125,1.1110098361968994,1,0,80.0
98,0.08062281459569931,0.9960000514984131,0.44152969121932983,0.3557771881103516,0.5364,0.452853955078125,1.2779831886291504,1,0,80.0
99,0.08097135275602341,0.9950000643730164,0.43692997097969055,0.3557771881103516,0.5364,0.452853955078125,1.0755226612091064,1,0,80.0
100,0.0823260173201561,0.999000072479248,0.4388657808303833,0.35591949768066405,0.5371,0.454028564453125,3.461744546890259,2,0,80.0
101,0.08289618045091629,0.9930000305175781,0.4406477212905884,0.35591949768066405,0.5371,0.454028564453125,1.169062852859497,2,0,80.0
102,0.08239814639091492,0.9960000514984131,0.43604031205177307,0.35591949768066405,0.5371,0.454028564453125,1.1527025699615479,2,0,80.0
103,0.0839618593454361,0.9970000386238098,0.43951624631881714,0.35591949768066405,0.5371,0.454028564453125,1.1705482006072998,2,0,80.0
104,0.0838138610124588,0.9980000257492065,0.43903255462646484,0.35591949768066405,0.5371,0.454028564453125,1.110008955001831,2,0,80.0
105,0.07828154414892197,0.9930000305175781,0.4390921890735626,0.35591949768066405,0.5371,0.454028564453125,1.277160882949829,2,0,80.0
106,0.0828588679432869,0.9970000386238098,0.4409264028072357,0.35591949768066405,0.5371,0.454028564453125,1.1625933647155762,2,0,80.0
107,0.08188702911138535,0.9970000386238098,0.4350007474422455,0.35591949768066405,0.5371,0.454028564453125,1.1743550300598145,2,0,80.0
108,0.08227890729904175,0.9980000257492065,0.4371371865272522,0.35591949768066405,0.5371,0.454028564453125,1.3385519981384277,2,0,80.0
109,0.08198153227567673,0.9920000433921814,0.4363917410373688,0.35591949768066405,0.5371,0.454028564453125,1.120018482208252,2,0,80.0
110,0.0860537439584732,0.9910000562667847,0.43883705139160156,0.35591949768066405,0.5371,0.454028564453125,1.295177698135376,2,0,80.0
111,0.08243885636329651,0.9960000514984131,0.4377393424510956,0.35591949768066405,0.5371,0.454028564453125,1.2050952911376953,2,0,80.0
112,0.08113749325275421,0.9960000514984131,0.4325498044490814,0.35591949768066405,0.5371,0.454028564453125,1.1255393028259277,2,0,80.0
113,0.08088873326778412,0.9940000176429749,0.43638378381729126,0.35591949768066405,0.5371,0.454028564453125,1.219069480895996,2,0,80.0
114,0.08214637637138367,0.9970000386238098,0.4365491271018982,0.35591949768066405,0.5371,0.454028564453125,1.0835144519805908,2,0,80.0
115,0.08539409190416336,0.999000072479248,0.4422224760055542,0.35591949768066405,0.5371,0.454028564453125,1.333216667175293,2,0,80.0
116,0.083594910800457,0.9940000176429749,0.43423008918762207,0.35591949768066405,0.5371,0.454028564453125,1.1700637340545654,2,0,80.0
117,0.08264581114053726,0.9950000643730164,0.4394872486591339,0.35591949768066405,0.5371,0.454028564453125,1.195087194442749,2,0,80.0
118,0.08643017709255219,0.9940000176429749,0.43944108486175537,0.35591949768066405,0.5371,0.454028564453125,1.179075002670288,2,0,80.0
119,0.08344665914773941,0.9920000433921814,0.4364567995071411,0.35591949768066405,0.5371,0.454028564453125,1.0841879844665527,2,0,80.0
120,0.084080770611763,0.9950000643730164,0.4445744454860687,0.35591949768066405,0.5371,0.454028564453125,1.2191498279571533,2,0,80.0
121,0.0832882821559906,0.9940000176429749,0.43855029344558716,0.35591949768066405,0.5371,0.454028564453125,1.1170501708984375,2,0,80.0
122,0.08474671840667725,0.9930000305175781,0.4405152499675751,0.35591949768066405,0.5371,0.454028564453125,1.1901381015777588,2,0,80.0
123,0.08106720447540283,0.9960000514984131,0.4386739432811737,0.35591949768066405,0.5371,0.454028564453125,1.1690623760223389,2,0,80.0
124,0.08098989725112915,0.9920000433921814,0.43728694319725037,0.35591949768066405,0.5371,0.454028564453125,1.1120109558105469,2,0,80.0
125,0.08410829305648804,0.9920000433921814,0.4385969936847687,0.35591949768066405,0.5371,0.454028564453125,1.238598108291626,2,0,80.0
126,0.08659446239471436,0.9930000305175781,0.4416963458061218,0.35591949768066405,0.5371,0.454028564453125,1.1064646244049072,2,0,80.0
127,0.08361329883337021,0.9940000176429749,0.43630513548851013,0.35591949768066405,0.5371,0.454028564453125,1.2876241207122803,2,0,80.0
128,0.08366845548152924,0.9920000433921814,0.4371400475502014,0.35591949768066405,0.5371,0.454028564453125,1.1800851821899414,2,0,80.0
129,0.07976533472537994,0.9970000386238098,0.44167256355285645,0.35591949768066405,0.5371,0.454028564453125,1.133030652999878,2,0,80.0
130,0.08253929018974304,0.9960000514984131,0.4330682158470154,0.35591949768066405,0.5371,0.454028564453125,1.2216370105743408,2,0,80.0
131,0.08232675492763519,0.9940000176429749,0.4389776587486267,0.35591949768066405,0.5371,0.454028564453125,1.081282138824463,2,0,80.0
132,0.08467114716768265,0.9920000433921814,0.44055041670799255,0.35591949768066405,0.5371,0.454028564453125,1.3202219009399414,2,0,80.0
133,0.0865086168050766,0.9920000433921814,0.43593040108680725,0.35591949768066405,0.5371,0.454028564453125,1.1681206226348877,2,0,80.0
134,0.08088882267475128,0.9930000305175781,0.43649744987487793,0.35591949768066405,0.5371,0.454028564453125,1.1170165538787842,2,0,80.0
135,0.08205175399780273,0.9940000176429749,0.43894368410110474,0.35591949768066405,0.5371,0.454028564453125,1.2961771488189697,2,0,80.0
136,0.08321713656187057,0.9920000433921814,0.43910959362983704,0.35591949768066405,0.5371,0.454028564453125,1.0979983806610107,2,0,80.0
137,0.08010783046483994,0.9950000643730164,0.4387228190898895,0.35591949768066405,0.5371,0.454028564453125,1.3071887493133545,2,0,80.0
138,0.0839841291308403,0.9960000514984131,0.43871602416038513,0.35591949768066405,0.5371,0.454028564453125,1.177354335784912,2,0,80.0
139,0.08256671577692032,0.9930000305175781,0.4412633776664734,0.35591949768066405,0.5371,0.454028564453125,1.1048085689544678,2,0,80.0
140,0.08197620511054993,0.9970000386238098,0.4391050636768341,0.35591949768066405,0.5371,0.454028564453125,1.29183030128479,2,0,80.0
141,0.08069551736116409,0.9950000643730164,0.4351366460323334,0.35591949768066405,0.5371,0.454028564453125,1.1030025482177734,2,0,80.0
142,0.0818815678358078,0.9950000643730164,0.44115352630615234,0.35591949768066405,0.5371,0.454028564453125,1.314195156097412,2,0,80.0
143,0.08169540762901306,0.9950000643730164,0.4334571659564972,0.35591949768066405,0.5371,0.454028564453125,1.1830754280090332,2,0,80.0
144,0.08330332487821579,0.9940000176429749,0.4400985538959503,0.35591949768066405,0.5371,0.454028564453125,1.1225264072418213,2,0,80.0
145,0.08723131567239761,0.9950000643730164,0.435004860162735,0.35591949768066405,0.5371,0.454028564453125,1.1954278945922852,2,0,80.0
146,0.08417381346225739,0.9930000305175781,0.43650364875793457,0.35591949768066405,0.5371,0.454028564453125,1.09745192527771,2,0,80.0
147,0.0857168436050415,0.9920000433921814,0.4379872977733612,0.35591949768066405,0.5371,0.454028564453125,1.3005149364471436,2,0,80.0
148,0.08257079869508743,0.9910000562667847,0.44203656911849976,0.35591949768066405,0.5371,0.454028564453125,1.142038106918335,2,0,80.0
149,0.07885143160820007,0.9980000257492065,0.4387037754058838,0.35591949768066405,0.5371,0.454028564453125,1.1525688171386719,2,0,80.0
150,0.08499516546726227,0.9930000305175781,0.4397832453250885,0.35611544189453126,0.5372,0.4532951171875,3.473825693130493,3,0,80.0
151,0.08153647184371948,0.9980000257492065,0.44067588448524475,0.35611544189453126,0.5372,0.4532951171875,1.2281169891357422,3,0,80.0
152,0.08384047448635101,0.9910000562667847,0.43160131573677063,0.35611544189453126,0.5372,0.4532951171875,1.1810736656188965,3,0,80.0
153,0.08263123780488968,0.9940000176429749,0.44510695338249207,0.35611544189453126,0.5372,0.4532951171875,1.1770696640014648,3,0,80.0
154,0.08787514269351959,0.9950000643730164,0.4439089298248291,0.35611544189453126,0.5372,0.4532951171875,1.245633840560913,3,0,80.0
155,0.08055585622787476,0.9920000433921814,0.43820691108703613,0.35611544189453126,0.5372,0.4532951171875,1.0989680290222168,3,0,80.0
156,0.07968626171350479,0.9970000386238098,0.4356231987476349,0.35611544189453126,0.5372,0.4532951171875,1.3091895580291748,3,0,80.0
157,0.0816383808851242,0.9980000257492065,0.4378944933414459,0.35611544189453126,0.5372,0.4532951171875,1.1070077419281006,3,0,80.0
158,0.08230306953191757,0.9880000352859497,0.43706342577934265,0.35611544189453126,0.5372,0.4532951171875,1.1790707111358643,3,0,80.0
159,0.08632785081863403,0.9890000224113464,0.4426894187927246,0.35611544189453126,0.5372,0.4532951171875,1.1943635940551758,3,0,80.0
160,0.08519349247217178,0.9960000514984131,0.43980473279953003,0.35611544189453126,0.5372,0.4532951171875,1.1078014373779297,3,0,80.0
161,0.0843941941857338,0.9930000305175781,0.4378293454647064,0.35611544189453126,0.5372,0.4532951171875,1.2545583248138428,3,0,80.0
162,0.08336072415113449,0.9950000643730164,0.4361321032047272,0.35611544189453126,0.5372,0.4532951171875,1.09918212890625,3,0,80.0
163,0.08083530515432358,0.9960000514984131,0.4415249228477478,0.35611544189453126,0.5372,0.4532951171875,1.2841835021972656,3,0,80.0
164,0.08363929390907288,0.9960000514984131,0.43730974197387695,0.35611544189453126,0.5372,0.4532951171875,1.2161200046539307,3,0,80.0
165,0.08134248107671738,0.9960000514984131,0.4384826719760895,0.35611544189453126,0.5372,0.4532951171875,1.1119096279144287,3,0,80.0
166,0.08242671936750412,0.9940000176429749,0.43610256910324097,0.35611544189453126,0.5372,0.4532951171875,1.2790474891662598,3,0,80.0
167,0.08616723120212555,0.987000048160553,0.43468546867370605,0.35611544189453126,0.5372,0.4532951171875,1.1378388404846191,3,0,80.0
168,0.08303903788328171,0.9970000386238098,0.4410495162010193,0.35611544189453126,0.5372,0.4532951171875,1.261657476425171,3,0,80.0
169,0.07964330166578293,0.9940000176429749,0.43757712841033936,0.35611544189453126,0.5372,0.4532951171875,1.2030932903289795,3,0,80.0
170,0.08312119543552399,0.9980000257492065,0.43965640664100647,0.35611544189453126,0.5372,0.4532951171875,1.1080069541931152,3,0,80.0
171,0.08321836590766907,0.9940000176429749,0.4393128454685211,0.35611544189453126,0.5372,0.4532951171875,1.248368501663208,3,0,80.0
172,0.08508577197790146,0.9940000176429749,0.4387063682079315,0.35611544189453126,0.5372,0.4532951171875,1.1159822940826416,3,0,80.0
173,0.0849703699350357,0.9930000305175781,0.4429685175418854,0.35611544189453126,0.5372,0.4532951171875,1.270254373550415,3,0,80.0
174,0.0796676054596901,0.999000072479248,0.4385104477405548,0.35611544189453126,0.5372,0.4532951171875,1.1830754280090332,3,0,80.0
175,0.08458512276411057,0.9940000176429749,0.43789348006248474,0.35611544189453126,0.5372,0.4532951171875,1.1370375156402588,3,0,80.0
176,0.08282079547643661,0.9980000257492065,0.4386345446109772,0.35611544189453126,0.5372,0.4532951171875,1.2476398944854736,3,0,80.0
177,0.08341965824365616,0.9930000305175781,0.4384406805038452,0.35611544189453126,0.5372,0.4532951171875,1.1131329536437988,3,0,80.0
178,0.0811343863606453,0.999000072479248,0.4386241137981415,0.35611544189453126,0.5372,0.4532951171875,1.298532247543335,3,0,80.0
179,0.07809045910835266,0.9950000643730164,0.43477630615234375,0.35611544189453126,0.5372,0.4532951171875,1.1685404777526855,3,0,80.0
180,0.08204537630081177,0.9940000176429749,0.4335865378379822,0.35611544189453126,0.5372,0.4532951171875,1.146040916442871,3,0,80.0
181,0.08470052480697632,0.9950000643730164,0.4386895000934601,0.35611544189453126,0.5372,0.4532951171875,1.2161169052124023,3,0,80.0
182,0.08246342837810516,0.9950000643730164,0.440301775932312,0.35611544189453126,0.5372,0.4532951171875,1.0859873294830322,3,0,80.0
183,0.08436649292707443,0.9950000643730164,0.4409209191799164,0.35611544189453126,0.5372,0.4532951171875,1.341858148574829,3,0,80.0
184,0.0874636173248291,0.9950000643730164,0.4394867718219757,0.35611544189453126,0.5372,0.4532951171875,1.1553878784179688,3,0,80.0
185,0.08260615170001984,0.9960000514984131,0.440716415643692,0.35611544189453126,0.5372,0.4532951171875,1.1189706325531006,3,0,80.0
186,0.0825142189860344,0.9950000643730164,0.4370536506175995,0.35611544189453126,0.5372,0.4532951171875,1.2742547988891602,3,0,80.0
187,0.08198699355125427,0.9970000386238098,0.4383789598941803,0.35611544189453126,0.5372,0.4532951171875,1.074977159500122,3,0,80.0
188,0.08360461890697479,0.9950000643730164,0.43800482153892517,0.35611544189453126,0.5372,0.4532951171875,1.33321213722229,3,0,80.0
189,0.0795808881521225,0.9960000514984131,0.43663281202316284,0.35611544189453126,0.5372,0.4532951171875,1.1600546836853027,3,0,80.0
190,0.08186738193035126,0.9970000386238098,0.43752217292785645,0.35611544189453126,0.5372,0.4532951171875,1.1242926120758057,3,0,80.0
191,0.08166751265525818,0.9940000176429749,0.4372153580188751,0.35611544189453126,0.5372,0.4532951171875,1.2928028106689453,3,0,80.0
192,0.08127344399690628,0.9950000643730164,0.43509921431541443,0.35611544189453126,0.5372,0.4532951171875,1.1244845390319824,3,0,80.0
193,0.08125247806310654,0.9950000643730164,0.43777427077293396,0.35611544189453126,0.5372,0.4532951171875,1.371246099472046,3,0,80.0
194,0.08450694382190704,0.9930000305175781,0.43447190523147583,0.35611544189453126,0.5372,0.4532951171875,1.2080988883972168,3,0,80.0
195,0.08432327955961227,0.9930000305175781,0.43388625979423523,0.35611544189453126,0.5372,0.4532951171875,1.1280248165130615,3,0,80.0
196,0.08058177679777145,0.9930000305175781,0.43548721075057983,0.35611544189453126,0.5372,0.4532951171875,1.2301888465881348,3,0,80.0
197,0.08365094661712646,0.9970000386238098,0.43858247995376587,0.35611544189453126,0.5372,0.4532951171875,1.074280023574829,3,0,80.0
198,0.08151280879974365,0.9940000176429749,0.43823331594467163,0.35611544189453126,0.5372,0.4532951171875,1.2542238235473633,3,0,80.0
199,0.07877183705568314,0.9960000514984131,0.4361019730567932,0.35611544189453126,0.5372,0.4532951171875,1.1450588703155518,3,0,80.0
200,0.0819544866681099,0.9900000691413879,0.44278013706207275,0.3557424591064453,0.5394,0.45326865234375,3.3531737327575684,4,0,80.0
201,0.08339853584766388,0.9950000643730164,0.43907463550567627,0.3557424591064453,0.5394,0.45326865234375,1.2815802097320557,4,0,80.0
202,0.07991673797369003,0.9940000176429749,0.4394758641719818,0.3557424591064453,0.5394,0.45326865234375,1.1424551010131836,4,0,80.0
203,0.08252821862697601,0.9970000386238098,0.4450044631958008,0.3557424591064453,0.5394,0.45326865234375,1.2472715377807617,4,0,80.0
204,0.08187858015298843,0.9970000386238098,0.43520456552505493,0.3557424591064453,0.5394,0.45326865234375,1.2221107482910156,4,0,80.0
