,losses,accs,noncvx_losses,losses_test,accs_test,noncvx_losses_test,times,epoch,round
26,0.38501206040382385,0.4270000159740448,0.4117784798145294,0.36612180786132814,0.4674,0.4108658203125,0.1511378288269043,0,0
27,0.3891557455062866,0.4180000126361847,0.41606631875038147,0.36612180786132814,0.4674,0.4108658203125,0.15213799476623535,0,0
28,0.38377681374549866,0.4400000274181366,0.41352635622024536,0.36612180786132814,0.4674,0.4108658203125,0.15714311599731445,0,0
29,0.37974438071250916,0.4570000171661377,0.4080539643764496,0.36612180786132814,0.4674,0.4108658203125,0.15514087677001953,0,0
30,0.3758392632007599,0.445000022649765,0.4051462411880493,0.36612180786132814,0.4674,0.4108658203125,0.14813470840454102,0,0
31,0.3749716281890869,0.445000022649765,0.4056357741355896,0.36612180786132814,0.4674,0.4108658203125,0.1611461639404297,0,0
32,0.37746939063072205,0.46700000762939453,0.4065868854522705,0.36612180786132814,0.4674,0.4108658203125,0.1511383056640625,0,0
33,0.37592053413391113,0.4620000123977661,0.40827447175979614,0.36612180786132814,0.4674,0.4108658203125,0.1511373519897461,0,0
34,0.3809451460838318,0.42900002002716064,0.41033700108528137,0.36612180786132814,0.4674,0.4108658203125,0.15914416313171387,0,0
35,0.36872780323028564,0.47700002789497375,0.4043010473251343,0.36612180786132814,0.4674,0.4108658203125,0.14513158798217773,0,0
36,0.3747698962688446,0.4570000171661377,0.40861865878105164,0.36612180786132814,0.4674,0.4108658203125,0.14713358879089355,0,0
37,0.38264304399490356,0.42100003361701965,0.413069486618042,0.36612180786132814,0.4674,0.4108658203125,0.1511378288269043,0,0
38,0.3780248761177063,0.45100003480911255,0.4093662202358246,0.36612180786132814,0.4674,0.4108658203125,0.1511373519897461,0,0
39,0.3744058310985565,0.4490000307559967,0.407373309135437,0.36612180786132814,0.4674,0.4108658203125,0.14413070678710938,0,0
40,0.3736324906349182,0.4350000321865082,0.40825194120407104,0.36612180786132814,0.4674,0.4108658203125,0.15914511680603027,0,0
41,0.3782990574836731,0.4480000138282776,0.4137069582939148,0.36612180786132814,0.4674,0.4108658203125,0.1511373519897461,0,0
42,0.36741653084754944,0.4700000286102295,0.4081622362136841,0.36612180786132814,0.4674,0.4108658203125,0.15213823318481445,0,0
43,0.37260112166404724,0.4740000367164612,0.4109364151954651,0.36612180786132814,0.4674,0.4108658203125,0.14713358879089355,0,0
44,0.3691987991333008,0.453000009059906,0.410897433757782,0.36612180786132814,0.4674,0.4108658203125,0.14813470840454102,0,0
45,0.36985957622528076,0.453000009059906,0.4095892012119293,0.36612180786132814,0.4674,0.4108658203125,0.14713382720947266,0,0
46,0.36437010765075684,0.46700000762939453,0.4056597054004669,0.36612180786132814,0.4674,0.4108658203125,0.19317626953125,0,0
47,0.3687100410461426,0.453000009059906,0.4091756045818329,0.36612180786132814,0.4674,0.4108658203125,0.14713335037231445,0,0
48,0.3764270842075348,0.4410000145435333,0.41193512082099915,0.36612180786132814,0.4674,0.4108658203125,0.14913535118103027,0,0
49,0.36640164256095886,0.47700002789497375,0.40759366750717163,0.36612180786132814,0.4674,0.4108658203125,0.1511375904083252,0,0
50,0.3577846586704254,0.492000013589859,0.4094860553741455,0.3536384246826172,0.4942,0.4210759765625,2.3610544204711914,1,0
51,0.3626052737236023,0.46800002455711365,0.41140449047088623,0.3536384246826172,0.4942,0.4210759765625,0.15013623237609863,1,0
52,0.3565133213996887,0.492000013589859,0.41096335649490356,0.3536384246826172,0.4942,0.4210759765625,0.14913558959960938,1,0
53,0.35557234287261963,0.4880000352859497,0.4106815755367279,0.3536384246826172,0.4942,0.4210759765625,0.14913511276245117,1,0
54,0.3544457256793976,0.4780000150203705,0.41020822525024414,0.3536384246826172,0.4942,0.4210759765625,0.14513278007507324,1,0
55,0.35846394300460815,0.46700000762939453,0.40925276279449463,0.3536384246826172,0.4942,0.4210759765625,0.15013623237609863,1,0
56,0.34810659289360046,0.5200000405311584,0.4091656506061554,0.3536384246826172,0.4942,0.4210759765625,0.14812874794006348,1,0
57,0.3591729700565338,0.48600003123283386,0.41194912791252136,0.3536384246826172,0.4942,0.4210759765625,0.15314149856567383,1,0
58,0.35678669810295105,0.48600003123283386,0.4122302830219269,0.3536384246826172,0.4942,0.4210759765625,0.15314769744873047,1,0
59,0.35402482748031616,0.5,0.4123873710632324,0.3536384246826172,0.4942,0.4210759765625,0.1481459140777588,1,0
60,0.3532392680644989,0.49000000953674316,0.41052013635635376,0.3536384246826172,0.4942,0.4210759765625,0.14614343643188477,1,0
61,0.3579353988170624,0.49400001764297485,0.41150975227355957,0.3536384246826172,0.4942,0.4210759765625,0.14613652229309082,1,0
62,0.3499097526073456,0.5250000357627869,0.41237491369247437,0.3536384246826172,0.4942,0.4210759765625,0.14536833763122559,1,0
63,0.3557259440422058,0.49000000953674316,0.4201718866825104,0.3536384246826172,0.4942,0.4210759765625,0.1461334228515625,1,0
64,0.3479190766811371,0.5139999985694885,0.40558016300201416,0.3536384246826172,0.4942,0.4210759765625,0.14713335037231445,1,0
65,0.3518295884132385,0.5010000467300415,0.4138652980327606,0.3536384246826172,0.4942,0.4210759765625,0.15714335441589355,1,0
66,0.3489333987236023,0.5230000019073486,0.41177666187286377,0.3536384246826172,0.4942,0.4210759765625,0.14713311195373535,1,0
67,0.3517497181892395,0.5060000419616699,0.4074251651763916,0.3536384246826172,0.4942,0.4210759765625,0.14813470840454102,1,0
68,0.3516530990600586,0.5100000500679016,0.4118390381336212,0.3536384246826172,0.4942,0.4210759765625,0.14813446998596191,1,0
69,0.35479116439819336,0.5130000114440918,0.41873443126678467,0.3536384246826172,0.4942,0.4210759765625,0.1461327075958252,1,0
70,0.35838934779167175,0.4970000088214874,0.4175302982330322,0.3536384246826172,0.4942,0.4210759765625,0.14413118362426758,1,0
71,0.35302913188934326,0.49800002574920654,0.4152735471725464,0.3536384246826172,0.4942,0.4210759765625,0.14513230323791504,1,0
72,0.34613773226737976,0.5260000228881836,0.41347265243530273,0.3536384246826172,0.4942,0.4210759765625,0.15013623237609863,1,0
73,0.34704485535621643,0.5250000357627869,0.41446930170059204,0.3536384246826172,0.4942,0.4210759765625,0.15013742446899414,1,0
74,0.343667209148407,0.5420000553131104,0.4100516736507416,0.3536384246826172,0.4942,0.4210759765625,0.14913463592529297,1,0
75,0.35325494408607483,0.49800002574920654,0.418506383895874,0.3536384246826172,0.4942,0.4210759765625,0.14513254165649414,1,0
76,0.34502294659614563,0.5170000195503235,0.414171427488327,0.3536384246826172,0.4942,0.4210759765625,0.14913511276245117,1,0
77,0.34856560826301575,0.5190000534057617,0.40989336371421814,0.3536384246826172,0.4942,0.4210759765625,0.14413070678710938,1,0
78,0.33857789635658264,0.5490000247955322,0.4123241603374481,0.3536384246826172,0.4942,0.4210759765625,0.14813566207885742,1,0
79,0.3461735248565674,0.5230000019073486,0.41438525915145874,0.3536384246826172,0.4942,0.4210759765625,0.1481337547302246,1,0
80,0.34615856409072876,0.5300000309944153,0.4117368161678314,0.3536384246826172,0.4942,0.4210759765625,0.1461336612701416,1,0
81,0.34647005796432495,0.51500004529953,0.4149782061576843,0.3536384246826172,0.4942,0.4210759765625,0.14513111114501953,1,0
82,0.3490775227546692,0.4960000216960907,0.41958802938461304,0.3536384246826172,0.4942,0.4210759765625,0.1511385440826416,1,0
83,0.3537541329860687,0.47700002789497375,0.41878029704093933,0.3536384246826172,0.4942,0.4210759765625,0.1461315155029297,1,0
84,0.34664788842201233,0.5080000162124634,0.4189009368419647,0.3536384246826172,0.4942,0.4210759765625,0.1461329460144043,1,0
85,0.3534456491470337,0.492000013589859,0.41985389590263367,0.3536384246826172,0.4942,0.4210759765625,0.14713406562805176,1,0
86,0.33868932723999023,0.5290000438690186,0.4088760316371918,0.3536384246826172,0.4942,0.4210759765625,0.1511383056640625,1,0
87,0.34842461347579956,0.5160000324249268,0.4176442623138428,0.3536384246826172,0.4942,0.4210759765625,0.15013551712036133,1,0
88,0.3491685688495636,0.5010000467300415,0.4190179109573364,0.3536384246826172,0.4942,0.4210759765625,0.19217443466186523,1,0
89,0.3496091067790985,0.5139999985694885,0.4189126789569855,0.3536384246826172,0.4942,0.4210759765625,0.1461329460144043,1,0
90,0.3536142110824585,0.4790000319480896,0.41975757479667664,0.3536384246826172,0.4942,0.4210759765625,0.1511380672454834,1,0
91,0.34072303771972656,0.5300000309944153,0.41393521428108215,0.3536384246826172,0.4942,0.4210759765625,0.14713358879089355,1,0
92,0.3502872884273529,0.49900001287460327,0.42016664147377014,0.3536384246826172,0.4942,0.4210759765625,0.15213799476623535,1,0
93,0.3426215648651123,0.5410000085830688,0.4129297733306885,0.3536384246826172,0.4942,0.4210759765625,0.14413118362426758,1,0
94,0.3439975082874298,0.5170000195503235,0.4170091450214386,0.3536384246826172,0.4942,0.4210759765625,0.1461327075958252,1,0
95,0.3470866084098816,0.5080000162124634,0.4201383888721466,0.3536384246826172,0.4942,0.4210759765625,0.14372014999389648,1,0
96,0.3451157510280609,0.4930000305175781,0.41789332032203674,0.3536384246826172,0.4942,0.4210759765625,0.14513325691223145,1,0
97,0.34115517139434814,0.5360000133514404,0.4171789586544037,0.3536384246826172,0.4942,0.4210759765625,0.1461315155029297,1,0
98,0.3480776846408844,0.5100000500679016,0.421560674905777,0.3536384246826172,0.4942,0.4210759765625,0.15038490295410156,1,0
99,0.3441356420516968,0.5400000214576721,0.41799965500831604,0.3536384246826172,0.4942,0.4210759765625,0.15325284004211426,1,0
100,0.3354247808456421,0.5480000376701355,0.417235404253006,0.34975703125,0.5015,0.426067724609375,2.376028299331665,2,0
101,0.3277128040790558,0.5520000457763672,0.4106602370738983,0.34975703125,0.5015,0.426067724609375,0.1461329460144043,2,0
102,0.3318954110145569,0.5410000085830688,0.4129529893398285,0.34975703125,0.5015,0.426067724609375,0.1461327075958252,2,0
103,0.3305908739566803,0.5440000295639038,0.41543030738830566,0.34975703125,0.5015,0.426067724609375,0.14513230323791504,2,0
104,0.32471397519111633,0.5820000171661377,0.4110060930252075,0.34975703125,0.5015,0.426067724609375,0.15013647079467773,2,0
105,0.3355852961540222,0.5470000505447388,0.4179890751838684,0.34975703125,0.5015,0.426067724609375,0.1531388759613037,2,0
106,0.3326638638973236,0.5509999990463257,0.4167782664299011,0.34975703125,0.5015,0.426067724609375,0.1461334228515625,2,0
107,0.3282588720321655,0.5649999976158142,0.4170614182949066,0.34975703125,0.5015,0.426067724609375,0.14913511276245117,2,0
108,0.3309382498264313,0.5770000219345093,0.4199678301811218,0.34975703125,0.5015,0.426067724609375,0.14513254165649414,2,0
109,0.32427939772605896,0.5740000009536743,0.41209372878074646,0.34975703125,0.5015,0.426067724609375,0.14513134956359863,2,0
110,0.33575424551963806,0.5380000472068787,0.41901394724845886,0.34975703125,0.5015,0.426067724609375,0.1461327075958252,2,0
111,0.3292984962463379,0.5550000071525574,0.4153587818145752,0.34975703125,0.5015,0.426067724609375,0.156141996383667,2,0
112,0.3304172456264496,0.5560000538825989,0.4186559319496155,0.34975703125,0.5015,0.426067724609375,0.1461329460144043,2,0
113,0.32582440972328186,0.5710000395774841,0.41228026151657104,0.34975703125,0.5015,0.426067724609375,0.14513182640075684,2,0
114,0.32998982071876526,0.5610000491142273,0.41712304949760437,0.34975703125,0.5015,0.426067724609375,0.14713358879089355,2,0
115,0.3301684856414795,0.5550000071525574,0.41766831278800964,0.34975703125,0.5015,0.426067724609375,0.14713382720947266,2,0
116,0.3238382041454315,0.5649999976158142,0.41230127215385437,0.34975703125,0.5015,0.426067724609375,0.15414047241210938,2,0
117,0.3401851952075958,0.5540000200271606,0.4241388738155365,0.34975703125,0.5015,0.426067724609375,0.15213823318481445,2,0
118,0.3264584243297577,0.5740000009536743,0.41589924693107605,0.34975703125,0.5015,0.426067724609375,0.14513182640075684,2,0
119,0.33359357714653015,0.5520000457763672,0.42318934202194214,0.34975703125,0.5015,0.426067724609375,0.1511380672454834,2,0
120,0.334189236164093,0.5520000457763672,0.4225398898124695,0.34975703125,0.5015,0.426067724609375,0.15013694763183594,2,0
121,0.32663628458976746,0.5730000138282776,0.4198654592037201,0.34975703125,0.5015,0.426067724609375,0.14513015747070312,2,0
122,0.32980191707611084,0.5649999976158142,0.41865789890289307,0.34975703125,0.5015,0.426067724609375,0.14713430404663086,2,0
123,0.3297213315963745,0.5600000023841858,0.41920214891433716,0.34975703125,0.5015,0.426067724609375,0.1461327075958252,2,0
124,0.3282124102115631,0.5640000104904175,0.41937869787216187,0.34975703125,0.5015,0.426067724609375,0.156141996383667,2,0
125,0.33150622248649597,0.5380000472068787,0.4220762848854065,0.34975703125,0.5015,0.426067724609375,0.151137113571167,2,0
126,0.3268047869205475,0.5509999990463257,0.41702261567115784,0.34975703125,0.5015,0.426067724609375,0.19217491149902344,2,0
127,0.33105042576789856,0.5649999976158142,0.42101943492889404,0.34975703125,0.5015,0.426067724609375,0.14413142204284668,2,0
128,0.33044326305389404,0.5550000071525574,0.41910815238952637,0.34975703125,0.5015,0.426067724609375,0.151137113571167,2,0
129,0.3244762122631073,0.578000009059906,0.4166679382324219,0.34975703125,0.5015,0.426067724609375,0.14513206481933594,2,0
130,0.3311314582824707,0.5640000104904175,0.42144477367401123,0.34975703125,0.5015,0.426067724609375,0.14413213729858398,2,0
131,0.33507806062698364,0.5520000457763672,0.42462480068206787,0.34975703125,0.5015,0.426067724609375,0.1461317539215088,2,0
132,0.3258339464664459,0.5560000538825989,0.4178946316242218,0.34975703125,0.5015,0.426067724609375,0.14413070678710938,2,0
133,0.33553069829940796,0.5330000519752502,0.4219779372215271,0.34975703125,0.5015,0.426067724609375,0.14563679695129395,2,0
134,0.331722617149353,0.578000009059906,0.41993963718414307,0.34975703125,0.5015,0.426067724609375,0.14614176750183105,2,0
135,0.32674849033355713,0.5720000267028809,0.4176444709300995,0.34975703125,0.5015,0.426067724609375,0.14347004890441895,2,0
136,0.32572582364082336,0.5700000524520874,0.4191831946372986,0.34975703125,0.5015,0.426067724609375,0.1441488265991211,2,0
137,0.3254881799221039,0.5670000314712524,0.41776472330093384,0.34975703125,0.5015,0.426067724609375,0.14713358879089355,2,0
138,0.3352372646331787,0.5380000472068787,0.42068198323249817,0.34975703125,0.5015,0.426067724609375,0.14913678169250488,2,0
139,0.33401286602020264,0.5509999990463257,0.42165714502334595,0.34975703125,0.5015,0.426067724609375,0.14913439750671387,2,0
140,0.33366093039512634,0.562000036239624,0.42526429891586304,0.34975703125,0.5015,0.426067724609375,0.14813494682312012,2,0
141,0.3369746208190918,0.5320000052452087,0.42436903715133667,0.34975703125,0.5015,0.426067724609375,0.15122723579406738,2,0
142,0.3321834206581116,0.5560000538825989,0.4211651682853699,0.34975703125,0.5015,0.426067724609375,0.14537477493286133,2,0
143,0.3320312798023224,0.5610000491142273,0.42334240674972534,0.34975703125,0.5015,0.426067724609375,0.15073132514953613,2,0
144,0.32749903202056885,0.5520000457763672,0.42012879252433777,0.34975703125,0.5015,0.426067724609375,0.15715360641479492,2,0
145,0.32631516456604004,0.581000030040741,0.4227728843688965,0.34975703125,0.5015,0.426067724609375,0.15474700927734375,2,0
146,0.3305389881134033,0.5740000009536743,0.4193200170993805,0.34975703125,0.5015,0.426067724609375,0.146132230758667,2,0
147,0.33105891942977905,0.5690000057220459,0.4218426048755646,0.34975703125,0.5015,0.426067724609375,0.1481342315673828,2,0
148,0.3346465826034546,0.5410000085830688,0.4255444407463074,0.34975703125,0.5015,0.426067724609375,0.14814424514770508,2,0
149,0.32587137818336487,0.5550000071525574,0.4214775264263153,0.34975703125,0.5015,0.426067724609375,0.15014910697937012,2,0
150,0.3211243450641632,0.5890000462532043,0.4242357313632965,0.3454763397216797,0.512,0.43092392578125,2.3842031955718994,3,0
151,0.3120775818824768,0.625,0.41619059443473816,0.3454763397216797,0.512,0.43092392578125,0.1511373519897461,3,0
152,0.32678931951522827,0.5630000233650208,0.4239472448825836,0.3454763397216797,0.512,0.43092392578125,0.1511373519897461,3,0
153,0.3126972019672394,0.6010000109672546,0.41935890913009644,0.3454763397216797,0.512,0.43092392578125,0.14813446998596191,3,0
154,0.3222535252571106,0.5950000286102295,0.42557406425476074,0.3454763397216797,0.512,0.43092392578125,0.14413166046142578,3,0
155,0.3132820129394531,0.6040000319480896,0.42082923650741577,0.3454763397216797,0.512,0.43092392578125,0.14413046836853027,3,0
156,0.32244932651519775,0.578000009059906,0.4220017194747925,0.3454763397216797,0.512,0.43092392578125,0.15213918685913086,3,0
157,0.31651827692985535,0.5940000414848328,0.4221634268760681,0.3454763397216797,0.512,0.43092392578125,0.1461324691772461,3,0
158,0.31508034467697144,0.5870000123977661,0.4199707806110382,0.3454763397216797,0.512,0.43092392578125,0.1461324691772461,3,0
159,0.31397926807403564,0.5920000076293945,0.4186939001083374,0.3454763397216797,0.512,0.43092392578125,0.14913558959960938,3,0
160,0.320238322019577,0.593000054359436,0.4208964407444,0.3454763397216797,0.512,0.43092392578125,0.14513278007507324,3,0
161,0.31915873289108276,0.5850000381469727,0.42284461855888367,0.3454763397216797,0.512,0.43092392578125,0.1461327075958252,3,0
162,0.31997111439704895,0.5960000157356262,0.4232279062271118,0.3454763397216797,0.512,0.43092392578125,0.1531388759613037,3,0
163,0.31991079449653625,0.5700000524520874,0.4249859154224396,0.3454763397216797,0.512,0.43092392578125,0.14913606643676758,3,0
164,0.3154009282588959,0.5980000495910645,0.4195544421672821,0.3454763397216797,0.512,0.43092392578125,0.14713287353515625,3,0
165,0.31437158584594727,0.6050000190734863,0.42128583788871765,0.3454763397216797,0.512,0.43092392578125,0.15013647079467773,3,0
166,0.3165285289287567,0.5920000076293945,0.42369094491004944,0.3454763397216797,0.512,0.43092392578125,0.14413094520568848,3,0
167,0.3226679265499115,0.5830000042915344,0.4256913363933563,0.3454763397216797,0.512,0.43092392578125,0.1461329460144043,3,0
168,0.3169364035129547,0.5940000414848328,0.42046400904655457,0.3454763397216797,0.512,0.43092392578125,0.14513206481933594,3,0
169,0.31627678871154785,0.5770000219345093,0.41879066824913025,0.3454763397216797,0.512,0.43092392578125,0.15413999557495117,3,0
170,0.32433730363845825,0.5730000138282776,0.4258972704410553,0.3454763397216797,0.512,0.43092392578125,0.19217467308044434,3,0
171,0.3212057054042816,0.5950000286102295,0.42464083433151245,0.3454763397216797,0.512,0.43092392578125,0.14813518524169922,3,0
172,0.3151603043079376,0.6130000352859497,0.4221823811531067,0.3454763397216797,0.512,0.43092392578125,0.14713406562805176,3,0
173,0.32407090067863464,0.5710000395774841,0.4277210235595703,0.3454763397216797,0.512,0.43092392578125,0.14864182472229004,3,0
174,0.31203269958496094,0.5980000495910645,0.4184384346008301,0.3454763397216797,0.512,0.43092392578125,0.14814305305480957,3,0
175,0.31272682547569275,0.5870000123977661,0.42189377546310425,0.3454763397216797,0.512,0.43092392578125,0.1462416648864746,3,0
176,0.318223237991333,0.6040000319480896,0.42328593134880066,0.3454763397216797,0.512,0.43092392578125,0.15273761749267578,3,0
177,0.3147038221359253,0.5960000157356262,0.42275166511535645,0.3454763397216797,0.512,0.43092392578125,0.1461324691772461,3,0
178,0.3212055265903473,0.6030000448226929,0.42786067724227905,0.3454763397216797,0.512,0.43092392578125,0.15414118766784668,3,0
179,0.3159906268119812,0.6000000238418579,0.42367494106292725,0.3454763397216797,0.512,0.43092392578125,0.14824819564819336,3,0
180,0.322613388299942,0.5879999995231628,0.42353132367134094,0.3454763397216797,0.512,0.43092392578125,0.15044236183166504,3,0
181,0.3120756447315216,0.6150000095367432,0.4205322861671448,0.3454763397216797,0.512,0.43092392578125,0.1471397876739502,3,0
182,0.3158622682094574,0.597000002861023,0.42212292551994324,0.3454763397216797,0.512,0.43092392578125,0.15114617347717285,3,0
183,0.31654298305511475,0.6030000448226929,0.4205559492111206,0.3454763397216797,0.512,0.43092392578125,0.14814114570617676,3,0
184,0.3225102126598358,0.5710000395774841,0.42478471994400024,0.3454763397216797,0.512,0.43092392578125,0.14671540260314941,3,0
185,0.3165094554424286,0.5900000333786011,0.41985398530960083,0.3454763397216797,0.512,0.43092392578125,0.14713287353515625,3,0
186,0.3150803744792938,0.6100000143051147,0.4243309497833252,0.3454763397216797,0.512,0.43092392578125,0.15213847160339355,3,0
187,0.3080563247203827,0.6220000386238098,0.4247867166996002,0.3454763397216797,0.512,0.43092392578125,0.14913511276245117,3,0
188,0.3200618028640747,0.5960000157356262,0.42238566279411316,0.3454763397216797,0.512,0.43092392578125,0.14813470840454102,3,0
189,0.3165266811847687,0.6080000400543213,0.4234689772129059,0.3454763397216797,0.512,0.43092392578125,0.15414047241210938,3,0
190,0.3178846836090088,0.5990000367164612,0.427456259727478,0.3454763397216797,0.512,0.43092392578125,0.15714812278747559,3,0
191,0.3156299889087677,0.5940000414848328,0.4180544316768646,0.3454763397216797,0.512,0.43092392578125,0.152144193649292,3,0
192,0.3210641145706177,0.5820000171661377,0.4267957806587219,0.3454763397216797,0.512,0.43092392578125,0.14713335037231445,3,0
193,0.3145510256290436,0.5950000286102295,0.4260193109512329,0.3454763397216797,0.512,0.43092392578125,0.14459753036499023,3,0
194,0.3228028118610382,0.5730000138282776,0.4293895661830902,0.3454763397216797,0.512,0.43092392578125,0.1511375904083252,3,0
195,0.3227280080318451,0.5890000462532043,0.42798325419425964,0.3454763397216797,0.512,0.43092392578125,0.15213823318481445,3,0
196,0.3149985671043396,0.6040000319480896,0.42109325528144836,0.3454763397216797,0.512,0.43092392578125,0.15413951873779297,3,0
197,0.31562769412994385,0.5860000252723694,0.4219006299972534,0.3454763397216797,0.512,0.43092392578125,0.14413166046142578,3,0
198,0.31392863392829895,0.6060000061988831,0.423574298620224,0.3454763397216797,0.512,0.43092392578125,0.14813446998596191,3,0
199,0.3227117657661438,0.5670000314712524,0.4281820058822632,0.3454763397216797,0.512,0.43092392578125,0.1481342315673828,3,0
200,0.3093918561935425,0.6330000162124634,0.42434027791023254,0.3437378631591797,0.5137,0.43315966796875,2.370154857635498,4,0
201,0.3010433614253998,0.6370000243186951,0.42040693759918213,0.3437378631591797,0.5137,0.43315966796875,0.1611466407775879,4,0
202,0.3097897469997406,0.6020000576972961,0.42454349994659424,0.3437378631591797,0.5137,0.43315966796875,0.14913630485534668,4,0
203,0.3032535910606384,0.6570000052452087,0.4201146960258484,0.3437378631591797,0.5137,0.43315966796875,0.16114592552185059,4,0
204,0.30689147114753723,0.6190000176429749,0.42232561111450195,0.3437378631591797,0.5137,0.43315966796875,0.14764881134033203,4,0
205,0.3084540367126465,0.6240000128746033,0.427801251411438,0.3437378631591797,0.5137,0.43315966796875,0.1481311321258545,4,0
206,0.3166130483150482,0.6070000529289246,0.42857205867767334,0.3437378631591797,0.5137,0.43315966796875,0.15014410018920898,4,0
207,0.30749747157096863,0.625,0.42680624127388,0.3437378631591797,0.5137,0.43315966796875,0.14913558959960938,4,0
208,0.30506837368011475,0.6380000114440918,0.4224347174167633,0.3437378631591797,0.5137,0.43315966796875,0.15125465393066406,4,0
209,0.30431467294692993,0.6260000467300415,0.42127835750579834,0.3437378631591797,0.5137,0.43315966796875,0.14664936065673828,4,0
210,0.30597442388534546,0.6480000019073486,0.4245242774486542,0.3437378631591797,0.5137,0.43315966796875,0.14813470840454102,4,0
211,0.30725622177124023,0.6450000405311584,0.4283183813095093,0.3437378631591797,0.5137,0.43315966796875,0.14835739135742188,4,0
212,0.30426469445228577,0.625,0.42261233925819397,0.3437378631591797,0.5137,0.43315966796875,0.19919157028198242,4,0
213,0.3013029396533966,0.6460000276565552,0.42147818207740784,0.3437378631591797,0.5137,0.43315966796875,0.15014243125915527,4,0
214,0.31396427750587463,0.6270000338554382,0.43084585666656494,0.3437378631591797,0.5137,0.43315966796875,0.15814590454101562,4,0
215,0.3062061369419098,0.6270000338554382,0.4260713756084442,0.3437378631591797,0.5137,0.43315966796875,0.14899897575378418,4,0
216,0.301690012216568,0.6390000581741333,0.4212619662284851,0.3437378631591797,0.5137,0.43315966796875,0.14623069763183594,4,0
217,0.3065260350704193,0.6290000081062317,0.42404603958129883,0.3437378631591797,0.5137,0.43315966796875,0.14596128463745117,4,0
218,0.3087657392024994,0.6300000548362732,0.4233453869819641,0.3437378631591797,0.5137,0.43315966796875,0.14691734313964844,4,0
219,0.30787116289138794,0.6060000061988831,0.4249027669429779,0.3437378631591797,0.5137,0.43315966796875,0.1461331844329834,4,0
